user_id,lifecycle_stage,segment_id,segment_name,activeness,gamification_propensity,social_propensity,ai_tutor_propensity,leaderboard_propensity,churn_risk,rfm_score,rfm_segment,engagement_intensity,streak_consistency,feature_diversity
U0299,trial,3,Core Feature Fans,0.44171572922298824,0.4288577154308617,0.0,1.0,0.33784647947580554,0.5647577965087602,1.6,Lost,0.6153846153846154,0.07692307692307693,0.5
U0300,trial,4,Engaged Socialites,0.2688519702951591,0.3917835671342685,1.0,0.0,0.31088469072977415,0.7578377539931174,2.3,At Risk,2.1333333333333333,0.4,0.5
U0301,paid,4,Engaged Socialites,0.233862559315932,0.7074148296593187,1.0,1.0,0.21228374351699655,0.7362782090912918,2.8,Needs Attention,1.206896551724138,0.06896551724137931,1.0
U0302,paid,2,Casual Solo Users,0.26009909884820775,0.4101536406145625,0.0,1.0,0.4150225544722404,0.6992596896272456,3.1,Promising,1.2413793103448276,0.2413793103448276,0.5
U0303,paid,2,Casual Solo Users,0.256695747750558,0.1850367401469606,0.0,0.0,0.46219029819939506,0.5353442534773247,2.8,Needs Attention,0.4666666666666667,0.0,0.0
U0304,paid,5,Passive Explorers,0.3153953134114047,0.001002004008016032,0.0,0.0,0.11710687292187372,0.6831032374850721,2.1,At Risk,1.09375,0.0,0.0
U0305,inactive,0,Low Activity Risks,0.3802957026715587,0.5674682698730794,0.0,1.0,0.37121358822513945,0.7548013018013201,4.3,Loyal,35.0,2.0,0.5
U0306,paid,2,Casual Solo Users,0.2572971459299532,0.6055444221776888,0.0,1.0,0.644495733039112,0.6286004358462836,2.5,Needs Attention,0.1276595744680851,0.1276595744680851,0.5
U0307,trial,4,Engaged Socialites,0.32537924378837524,0.4706078824315297,1.0,0.0,0.5923307288734773,0.4600916026631451,2.8,Needs Attention,0.46153846153846156,0.0641025641025641,0.5
U0308,churned,2,Casual Solo Users,0.2854952390400445,0.416499665998664,0.0,1.0,0.4273610892196378,0.4755113672142712,2.1,At Risk,0.47619047619047616,0.011904761904761904,0.5
U0309,trial,4,Engaged Socialites,0.4562272318000757,0.5521042084168336,1.0,0.0,0.36408922714342545,0.6326466396433588,4.1,Loyal,4.7727272727272725,0.09090909090909091,0.5
U0310,paid,1,Social Gamifiers,0.547944057509938,0.8289913159652639,1.0,1.0,0.5394782073510317,0.3478293101748883,2.8,Needs Attention,0.72,0.04,1.0
U0311,trial,2,Casual Solo Users,0.19816002749205172,0.44822979291917164,0.0,1.0,0.41227473673939635,0.7491890898877476,1.9,Lost,0.3333333333333333,0.2222222222222222,0.5
U0312,trial,2,Casual Solo Users,0.16961220779475206,0.6315965263861055,0.0,1.0,0.712120870955394,0.6003603348976169,2.2,At Risk,0.208955223880597,0.07462686567164178,0.5
U0313,inactive,2,Casual Solo Users,0.33262506665005226,0.44422177688710757,0.0,1.0,0.5105139117185682,0.45148878979720264,2.1,At Risk,0.6790123456790124,0.037037037037037035,0.5
U0314,churned,5,Passive Explorers,0.48234683014036767,0.1509686038744155,0.0,0.0,0.49029444657104465,0.46378339127748147,3.1,Promising,1.625,0.07142857142857142,0.0
U0315,paid,4,Engaged Socialites,0.3280513567431707,0.7191048764195056,1.0,1.0,0.26067791012737085,0.7052968455285658,1.5999999999999999,Lost,0.8571428571428571,0.19047619047619047,1.0
U0316,paid,4,Engaged Socialites,0.19649611781644183,0.8590514362057449,1.0,1.0,0.4313360804005015,0.6821023293101349,1.9,Lost,0.2553191489361702,0.0425531914893617,1.0
U0317,trial,4,Engaged Socialites,0.2894858228318465,0.612558450233801,1.0,0.0,0.608438600046535,0.49013829353493465,2.6,Needs Attention,0.45,0.0125,0.5
U0318,trial,2,Casual Solo Users,0.20740876025073643,0.4231796927187708,0.0,1.0,0.47374149047157993,0.6117249566155156,1.6,Lost,0.1694915254237288,0.0847457627118644,0.5
U0319,trial,3,Core Feature Fans,0.3652006409304796,0.19572478289913162,0.0,0.0,0.5399195394534387,0.42768812608001017,1.9,Lost,0.25,0.011904761904761904,0.0
U0320,paid,5,Passive Explorers,0.2371592690124318,0.13927855711422846,0.0,0.0,0.22467181554119472,0.8321725236989239,3.6,Potential Loyalist,5.833333333333333,0.3333333333333333,0.0
U0321,paid,4,Engaged Socialites,0.3888531415268292,0.47995991983967934,1.0,0.0,0.347375650176758,0.6773264129562429,3.4,Promising,4.052631578947368,0.21052631578947367,0.5
U0322,paid,3,Core Feature Fans,0.45160876517027826,0.009352037408149633,0.0,0.0,0.25242319845683875,0.4907368685574075,2.1,At Risk,0.7017543859649122,0.017543859649122806,0.0
U0323,trial,2,Casual Solo Users,0.3464121076317474,0.6596526386105545,0.0,1.0,0.7476676198839627,0.4857697566975473,3.4000000000000004,Promising,0.6086956521739131,0.07246376811594203,0.5
U0324,inactive,5,Passive Explorers,0.16495382374056367,0.11155644622578491,0.0,0.0,0.21904708292990474,0.8840064291599172,2.5,Needs Attention,4.666666666666667,1.0,0.0
U0325,paid,0,Low Activity Risks,0.38936195990015904,0.07915831663326653,0.0,0.0,0.21249164996659986,0.753616866613096,3.7,Potential Loyalist,30.0,4.0,0.0
U0326,paid,5,Passive Explorers,0.2740444495886516,0.050768203072812296,0.0,0.0,0.33091801580689467,0.5887648196085111,1.7,Lost,0.3448275862068966,0.034482758620689655,0.0
U0327,paid,4,Engaged Socialites,0.2770066083638017,0.8687374749498998,1.0,1.0,0.44064758730945036,0.6678385881732083,2.2,At Risk,0.3684210526315789,0.07894736842105263,1.0
U0328,paid,4,Engaged Socialites,0.347599625626799,0.5831663326653307,1.0,0.0,0.36893412292750294,0.7276104373898781,4.0,Loyal,2.4,0.13333333333333333,0.5
U0329,trial,1,Social Gamifiers,0.376435008378764,0.6115564462257849,1.0,0.0,0.46848528517709576,0.6294581439089119,2.5,Needs Attention,0.8823529411764706,0.058823529411764705,0.5
U0330,trial,4,Engaged Socialites,0.319122136305657,0.37140948563794257,1.0,0.0,0.42946192009487133,0.536186292684691,1.3,Lost,0.39344262295081966,0.08196721311475409,0.5
U0331,churned,1,Social Gamifiers,0.3816358241478302,0.9362057448229794,1.0,1.0,0.43021323545968343,0.6263376544474721,2.9,Needs Attention,1.1428571428571428,0.02857142857142857,1.0
U0332,trial,4,Engaged Socialites,0.28134204044258876,0.9104876419505677,1.0,1.0,0.5464426981303431,0.5588543502025318,2.3,At Risk,0.3125,0.03125,1.0
U0333,trial,4,Engaged Socialites,0.24470160936043917,0.5861723446893787,1.0,0.0,0.476059985138817,0.7382854173624599,3.3,Promising,1.4,0.16,0.5
U0334,trial,3,Core Feature Fans,0.4188601487538128,0.4662658650634603,0.0,1.0,0.3190748538275052,0.642300932024308,2.5999999999999996,Needs Attention,1.5,0.125,0.5
U0335,trial,2,Casual Solo Users,0.25597976043633447,0.343687374749499,0.0,1.0,0.08488587662215817,0.7996036330999015,3.0999999999999996,Promising,2.5,0.08333333333333333,0.5
U0336,churned,2,Casual Solo Users,0.2565538777231078,0.17735470941883769,0.0,0.0,0.30769178807052305,0.7694719286852842,2.5999999999999996,Needs Attention,2.0,0.1111111111111111,0.0
U0337,paid,1,Social Gamifiers,0.3330154939627408,0.6840347361389446,1.0,1.0,0.13646919306778352,0.736360916388313,3.0999999999999996,Promising,3.2666666666666666,0.13333333333333333,1.0
U0338,paid,1,Social Gamifiers,0.2901673204447647,0.9061456245824983,1.0,1.0,0.5353591077285658,0.4939847141161199,3.5,Potential Loyalist,0.675,0.0,1.0
U0339,trial,1,Social Gamifiers,0.36812208045157546,0.9104876419505677,1.0,1.0,0.4411992524374592,0.6599778155588419,2.5,Needs Attention,1.3333333333333333,0.1111111111111111,1.0
U0340,paid,3,Core Feature Fans,0.3742891636319538,0.3981295925183701,0.0,1.0,0.4973805288479581,0.4562775656506149,1.4000000000000001,Lost,0.6111111111111112,0.06944444444444445,0.5
U0341,paid,3,Core Feature Fans,0.3230750726927556,0.43486973947895796,0.0,1.0,0.42251018891716013,0.5465804882992402,1.6,Lost,0.25,0.05,0.5
U0342,trial,4,Engaged Socialites,0.23796150729451218,0.9024716098864395,1.0,1.0,0.6043442690624695,0.6444571381764842,2.5999999999999996,Needs Attention,0.43478260869565216,0.13043478260869565,1.0
U0343,paid,2,Casual Solo Users,0.28586481626899857,0.6579826319305276,0.0,1.0,0.7209039802451344,0.44975770598328174,3.0,Promising,0.2808988764044944,0.02247191011235955,0.5
U0344,trial,4,Engaged Socialites,0.25402579695583133,0.44822979291917164,1.0,0.0,0.24148821988546385,0.7752440962945863,1.9,Lost,0.9411764705882353,0.11764705882352941,0.5
U0345,paid,5,Passive Explorers,0.2266257955261307,0.027054108216432865,0.0,0.0,0.22181066252354897,0.6470032460885768,2.1,At Risk,0.4716981132075472,0.0,0.0
U0346,paid,0,Low Activity Risks,0.46711322176271114,0.6666666666666666,1.0,1.0,0.15955056179775282,0.6771788754530116,3.8,Potential Loyalist,12.5,0.5,1.0
U0347,trial,1,Social Gamifiers,0.4420613833161815,0.7221108884435538,1.0,1.0,0.44757905323756125,0.39433763809539746,1.8000000000000003,Lost,0.759493670886076,0.0379746835443038,1.0
U0348,trial,2,Casual Solo Users,0.26094193438452834,0.4388777555110221,0.0,1.0,0.3695893659979134,0.7157752649011979,2.7,Needs Attention,1.2962962962962963,0.18518518518518517,0.5
U0349,paid,5,Passive Explorers,0.2971275327073664,0.060788243152972606,0.0,0.0,0.32932756899566923,0.6217234803755802,2.5,Needs Attention,1.2173913043478262,0.06521739130434782,0.0
U0350,paid,5,Passive Explorers,0.32878788884439897,0.32197728790915164,0.0,0.0,0.5388312204934212,0.5942166283954883,3.3000000000000003,Promising,1.1,0.02,0.0
U0351,churned,2,Casual Solo Users,0.3470854432039572,0.6329325317301269,0.0,1.0,0.6617714830409883,0.48536575535422144,3.4000000000000004,Promising,0.9859154929577465,0.04225352112676056,0.5
U0352,paid,0,Low Activity Risks,0.23644725762507993,0.9542418169672678,1.0,1.0,0.395065787004721,0.8411103688292074,3.4,Promising,8.0,1.0,1.0
U0353,trial,5,Passive Explorers,0.2888159644811945,0.09084836339345358,0.0,0.0,0.4934700862398955,0.5416040383325599,1.2999999999999998,Lost,0.515625,0.078125,0.0
U0354,trial,5,Passive Explorers,0.37843237433034144,0.22311289245156982,0.0,0.0,0.4508282482568133,0.5857065328486036,3.4000000000000004,Promising,1.2272727272727273,0.045454545454545456,0.0
U0355,paid,2,Casual Solo Users,0.3011195226202943,0.4575818303273213,0.0,1.0,0.5190050513011041,0.5767750949384618,2.3,At Risk,0.8301886792452831,0.11320754716981132,0.5
U0356,trial,5,Passive Explorers,0.32963135409141403,0.12057448229792918,0.0,0.0,0.4067168043953075,0.6830722513749389,2.3,At Risk,1.6666666666666667,0.25,0.0
U0357,paid,5,Passive Explorers,0.2512423099093717,0.3002672010688043,0.0,0.0,0.6879076505070065,0.5811695076713983,2.5,Needs Attention,0.16666666666666666,0.08333333333333333,0.0
U0358,inactive,5,Passive Explorers,0.2515019381291928,0.06680026720106881,0.0,0.0,0.14095757057185532,0.8363328796756758,2.5,Needs Attention,8.666666666666666,0.6666666666666666,0.0
U0359,paid,2,Casual Solo Users,0.2175336630947996,0.397127588510354,0.0,1.0,0.20162197053282596,0.7843734191643968,1.5999999999999999,Lost,0.9,0.1,0.5
U0360,trial,3,Core Feature Fans,0.4388293533225312,0.11356045424181697,0.0,0.0,0.415433113417847,0.5324470688575451,2.0,At Risk,0.782608695652174,0.08695652173913043,0.0
U0361,paid,2,Casual Solo Users,0.23924605505377894,0.43286573146292584,0.0,1.0,0.15196685505843147,0.8011332180315625,3.4,Promising,1.6,0.0,0.5
U0362,paid,5,Passive Explorers,0.341348916216013,0.16867067468269872,0.0,0.0,0.35855831513213693,0.6845523523980517,2.5999999999999996,Needs Attention,1.6,0.12,0.0
U0363,paid,2,Casual Solo Users,0.18565376095157404,0.5293921175684703,0.0,1.0,0.5177816306770845,0.5609481689609704,2.7,Needs Attention,0.32051282051282054,0.01282051282051282,0.5
U0364,inactive,1,Social Gamifiers,0.520128547710627,0.7130928523714095,1.0,1.0,0.4085984703489376,0.38153989265021954,1.4000000000000001,Lost,0.5070422535211268,0.04225352112676056,1.0
U0365,trial,4,Engaged Socialites,0.29921667701767557,0.4352037408149632,1.0,0.0,0.2951288344479221,0.7396189299596074,2.7,Needs Attention,2.0588235294117645,0.23529411764705882,0.5
U0366,inactive,3,Core Feature Fans,0.4536383610419059,0.3984635938543754,0.0,1.0,0.4759916837420158,0.36611485571528196,2.5999999999999996,Needs Attention,1.0476190476190477,0.03571428571428571,0.5
U0367,inactive,4,Engaged Socialites,0.23767177541746645,0.6867067468269873,1.0,1.0,0.08333596031013336,0.8233543815580309,2.3,At Risk,3.111111111111111,0.1111111111111111,1.0
U0368,trial,2,Casual Solo Users,0.20428327981607697,0.6629926519706079,0.0,1.0,0.5349027643301585,0.7157279044507794,2.5,Needs Attention,0.3157894736842105,0.05263157894736842,0.5
U0369,trial,3,Core Feature Fans,0.39372036846910974,0.6566466265865064,0.0,1.0,0.5660099224666562,0.559512459769598,2.5,Needs Attention,0.5,0.041666666666666664,0.5
U0370,trial,2,Casual Solo Users,0.2505657352571803,0.45323981295925186,0.0,1.0,0.40754692906412077,0.5943414099095217,1.6,Lost,0.45,0.03333333333333333,0.5
U0371,trial,5,Passive Explorers,0.3373493674385533,0.10220440881763526,0.0,0.0,0.36774747997868396,0.5337605923028255,2.5,Needs Attention,0.6666666666666666,0.015873015873015872,0.0
U0372,trial,2,Casual Solo Users,0.33032106024714425,0.49331997327989313,0.0,1.0,0.5450053665383201,0.4358499170432028,2.0,At Risk,0.37209302325581395,0.023255813953488372,0.5
U0373,paid,5,Passive Explorers,0.24633224770127712,0.44422177688710757,0.0,1.0,0.14796709523916748,0.8479453322302976,2.5,Needs Attention,10.5,0.5,0.5
U0374,trial,4,Engaged Socialites,0.3076309485465436,0.9555778223112892,1.0,1.0,0.6814205189405027,0.44095334576569084,2.6,Needs Attention,0.36363636363636365,0.022727272727272728,1.0
U0375,trial,3,Core Feature Fans,0.30741793540694884,0.3607214428857715,0.0,1.0,0.3266390458820262,0.5134215791813626,1.0,Lost,0.3333333333333333,0.013888888888888888,0.5
U0376,churned,2,Casual Solo Users,0.28284824265937925,0.4445557782231129,0.0,1.0,0.2820089617437121,0.7749719054682023,3.8000000000000003,Potential Loyalist,3.6363636363636362,0.36363636363636365,0.5
U0377,trial,4,Engaged Socialites,0.24950059765284047,0.8390113560454241,1.0,1.0,0.4082997455585328,0.5864698541742532,2.0,At Risk,0.375,0.0,1.0
U0378,churned,3,Core Feature Fans,0.40237391995847815,0.5771543086172345,0.0,1.0,0.6951318367071221,0.4181501161100195,3.5,Potential Loyalist,0.7272727272727273,0.06493506493506493,0.5
U0379,trial,2,Casual Solo Users,0.39963468692169096,0.6416165664662659,0.0,1.0,0.6412420346310599,0.41979365593209184,2.6,Needs Attention,0.4444444444444444,0.012345679012345678,0.5
U0380,trial,5,Passive Explorers,0.3029704868658602,0.2555110220440882,0.0,0.0,0.6547619583736761,0.5033240908592073,2.3,At Risk,0.2222222222222222,0.05555555555555555,0.0
U0381,paid,4,Engaged Socialites,0.1498192575774536,0.491315965263861,1.0,0.0,0.3328889989717262,0.8164914241769321,2.1999999999999997,At Risk,0.38095238095238093,0.14285714285714285,0.5
U0382,paid,2,Casual Solo Users,0.2598844002271144,0.46459585838343354,0.0,1.0,0.22826627036845226,0.7717289343318166,2.1999999999999997,At Risk,0.8333333333333334,0.05555555555555555,0.5
U0383,churned,1,Social Gamifiers,0.5389762622991551,0.8667334669338677,1.0,1.0,0.5693551897803096,0.3957631787907197,3.5,Potential Loyalist,1.375,0.0625,1.0
U0384,paid,5,Passive Explorers,0.34181000523932864,0.2404809619238477,0.0,0.0,0.6438517484407017,0.44172250749470066,3.1,Promising,0.5853658536585366,0.036585365853658534,0.0
U0385,churned,2,Casual Solo Users,0.3416631178840028,0.564128256513026,0.0,1.0,0.40270503553924325,0.6375553207589599,3.4000000000000004,Promising,0.9473684210526315,0.02631578947368421,0.5
U0386,trial,5,Passive Explorers,0.4355820559424089,0.24014696058784235,0.0,0.0,0.4229184961683667,0.6024805536685972,3.8,Potential Loyalist,2.8125,0.0625,0.0
U0387,trial,2,Casual Solo Users,0.3491952218217693,0.595190380761523,0.0,1.0,0.33264356428212233,0.7479296754175767,3.2,Promising,3.6363636363636362,0.09090909090909091,0.5
U0388,churned,4,Engaged Socialites,0.24909971307909384,0.8590514362057449,1.0,1.0,0.4571787770297148,0.6547954913014798,1.9,Lost,0.26666666666666666,0.06666666666666667,1.0
U0389,churned,1,Social Gamifiers,0.5384177211696549,0.4599198396793587,1.0,0.0,0.5561745213272987,0.29397064389395167,3.1999999999999997,Promising,1.1685393258426966,0.033707865168539325,0.5
U0390,inactive,4,Engaged Socialites,0.36152297692497476,0.34001336005344024,1.0,0.0,0.19319688065269114,0.6426606819301215,1.3,Lost,1.0,0.06060606060606061,0.5
U0391,paid,2,Casual Solo Users,0.32064989760478974,0.6503006012024048,0.0,1.0,0.6001133352848018,0.6246313380328709,2.5,Needs Attention,0.5853658536585366,0.0975609756097561,0.5
U0392,trial,2,Casual Solo Users,0.2841577022392152,0.6265865063460253,0.0,1.0,0.45280373481044484,0.7869521871671092,3.4,Promising,1.75,0.5,0.5
U0393,churned,1,Social Gamifiers,0.3874166904422954,0.7254509018036073,1.0,1.0,0.12957075199087312,0.7249967942452611,3.0999999999999996,Promising,7.636363636363637,0.09090909090909091,1.0
U0394,trial,4,Engaged Socialites,0.3612835777108247,0.4542418169672679,1.0,0.0,0.5059272102256949,0.4172724065649945,2.1,At Risk,0.5232558139534884,0.023255813953488372,0.5
U0395,inactive,5,Passive Explorers,0.4960812061012825,0.0070140280561122245,0.0,0.0,0.2942799456591085,0.4810746805945496,2.5,Needs Attention,2.1176470588235294,0.058823529411764705,0.0
U0396,churned,2,Casual Solo Users,0.347579542483819,0.612558450233801,0.0,1.0,0.7050678135296811,0.4127288702543894,3.0,Promising,0.2840909090909091,0.03409090909090909,0.5
U0397,paid,1,Social Gamifiers,0.3043069700817071,0.9869739478957916,1.0,1.0,0.5701200153115219,0.6386924136956565,4.1,Loyal,1.0975609756097562,0.07317073170731707,1.0
U0398,churned,1,Social Gamifiers,0.3025926495891475,0.8493653974615899,1.0,1.0,0.30929049109454865,0.7461039847145966,2.5999999999999996,Needs Attention,2.3529411764705883,0.11764705882352941,1.0
U0399,churned,1,Social Gamifiers,0.5062709497409793,0.7498329993319973,1.0,1.0,0.39739854240315836,0.37708849398519967,2.1,At Risk,0.6578947368421053,0.013157894736842105,1.0
U0400,trial,1,Social Gamifiers,0.40703190674991524,0.8871075484301937,1.0,1.0,0.45564687427289036,0.5600361750989871,3.4000000000000004,Promising,1.5217391304347827,0.043478260869565216,1.0
U0401,inactive,1,Social Gamifiers,0.3511100738214781,0.6509686038744155,1.0,0.0,0.6004068061216065,0.6403977854943472,2.5,Needs Attention,0.5625,0.15625,0.5
U0402,paid,1,Social Gamifiers,0.40731280083123744,0.6907147628590514,1.0,1.0,0.516182927653059,0.40242083013955543,2.5999999999999996,Needs Attention,0.9113924050632911,0.0759493670886076,1.0
U0403,churned,3,Core Feature Fans,0.4921134405983885,0.3633934535738143,0.0,1.0,0.39260693671988167,0.36430640372607326,1.8000000000000003,Lost,0.6875,0.025,0.5
U0404,trial,5,Passive Explorers,0.33504314481110703,0.058450233800935204,0.0,0.0,0.3902854397934446,0.5606762407729102,2.1,At Risk,0.37037037037037035,0.07407407407407407,0.0
U0405,churned,4,Engaged Socialites,0.24385363288915538,0.7084168336673345,1.0,1.0,0.49343556025909496,0.4792197351601237,1.0,Lost,0.06976744186046512,0.046511627906976744,1.0
U0406,trial,2,Casual Solo Users,0.401008638765878,0.40113560454241814,0.0,1.0,0.17229665323155674,0.6785437529106859,3.5,Potential Loyalist,2.4,0.05,0.5
U0407,trial,3,Core Feature Fans,0.45582069837000433,0.6382765531062123,0.0,1.0,0.5914600737054633,0.5733160916162953,4.1,Loyal,2.4545454545454546,0.15151515151515152,0.5
U0408,inactive,3,Core Feature Fans,0.3178284105856797,0.41516366065464266,0.0,1.0,0.48857190035501713,0.4858986983294433,1.2999999999999998,Lost,0.40540540540540543,0.05405405405405406,0.5
U0409,trial,4,Engaged Socialites,0.3125415073876091,0.5370741482965932,1.0,0.0,0.34980823069359696,0.65077296790786,2.5999999999999996,Needs Attention,0.7,0.0,0.5
U0410,trial,5,Passive Explorers,0.359556592596618,0.09018036072144288,0.0,0.0,0.3062852296353005,0.6438405125271356,2.0,At Risk,0.625,0.09375,0.0
U0411,inactive,0,Low Activity Risks,0.38034295363073295,0.34769539078156314,0.0,1.0,0.21810737580028972,0.7462623129279432,2.5999999999999996,Needs Attention,18.0,3.0,0.5
U0412,inactive,1,Social Gamifiers,0.4530870799935754,0.9114896459585838,1.0,1.0,0.3646731665578347,0.5962328583868335,3.8,Potential Loyalist,2.4545454545454546,0.0,1.0
U0413,paid,3,Core Feature Fans,0.44300137938719714,0.6472945891783567,0.0,1.0,0.7319387839349111,0.3980289596017242,3.0,Promising,0.7142857142857143,0.05194805194805195,0.5
U0414,paid,2,Casual Solo Users,0.3276966429333641,0.5364061456245826,0.0,1.0,0.3450203778343203,0.6799777589208327,3.7,Potential Loyalist,1.4,0.03333333333333333,0.5
U0415,paid,2,Casual Solo Users,0.33810982426537767,0.5160320641282565,0.0,1.0,0.4025489180608408,0.6524532543769437,3.1,Promising,1.696969696969697,0.09090909090909091,0.5
U0416,trial,1,Social Gamifiers,0.47828883819748685,0.7224448897795591,1.0,1.0,0.4070890845361134,0.3853671226134228,2.5999999999999996,Needs Attention,1.7142857142857142,0.025974025974025976,1.0
U0417,trial,1,Social Gamifiers,0.4275511612465599,0.811623246492986,1.0,1.0,0.23858953862781743,0.641341643677596,3.8,Potential Loyalist,1.5384615384615385,0.0,1.0
U0418,paid,2,Casual Solo Users,0.32761370924935146,0.34301937207748834,0.0,1.0,0.25500439080408005,0.6970487957269849,2.8,Needs Attention,1.2727272727272727,0.22727272727272727,0.5
U0419,churned,4,Engaged Socialites,0.3457371421723119,0.5981963927855711,1.0,0.0,0.5749754190027996,0.5117066508668257,2.6,Needs Attention,0.6060606060606061,0.030303030303030304,0.5
U0420,churned,5,Passive Explorers,0.23971743175607216,0.19906479625918505,0.0,0.0,0.47097490861873564,0.6859567749889098,3.0,Promising,0.9210526315789473,0.10526315789473684,0.0
U0421,churned,4,Engaged Socialites,0.3166405288961072,0.45223780895123583,1.0,0.0,0.5189044756179024,0.42703695925808033,1.7000000000000002,Lost,0.4,0.022222222222222223,0.5
U0422,trial,2,Casual Solo Users,0.30131318502174426,0.4969939879759519,0.0,1.0,0.46553331381864854,0.6149567698380173,2.7,Needs Attention,0.5434782608695652,0.08695652173913043,0.5
U0423,paid,5,Passive Explorers,0.388543376828979,0.21108884435537742,0.0,0.0,0.36352330128421634,0.6987888675196339,4.0,Loyal,5.2,0.2,0.0
U0424,trial,1,Social Gamifiers,0.4437973451722223,0.5998663994655978,1.0,0.0,0.5609150886041746,0.5379769120456028,3.7,Potential Loyalist,1.3636363636363635,0.09090909090909091,0.5
U0425,paid,5,Passive Explorers,0.16186208357749735,0.08249832999331998,0.0,0.0,0.2956069442255297,0.6986274307045655,1.6,Lost,0.0,0.02040816326530612,0.0
U0426,paid,2,Casual Solo Users,0.23461961283792057,0.5654642618570475,0.0,1.0,0.5092844865761486,0.5485899344249072,2.3,At Risk,0.4266666666666667,0.0,0.5
U0427,churned,4,Engaged Socialites,0.3451809798856125,0.41750167000668004,1.0,0.0,0.5755541044636089,0.5077850290899091,2.0,At Risk,0.6557377049180327,0.13114754098360656,0.5
U0428,trial,1,Social Gamifiers,0.3188210276679731,0.9859719438877755,1.0,1.0,0.666496288457064,0.5193456812715566,3.4000000000000004,Promising,0.9402985074626866,0.04477611940298507,1.0
U0429,trial,4,Engaged Socialites,0.32860509085287243,0.595190380761523,1.0,0.0,0.38058363918848936,0.7730497114457233,4.7,Champions,7.5,0.5,0.5
U0430,trial,1,Social Gamifiers,0.31643684244283643,0.9071476285905143,1.0,1.0,0.40377684207366044,0.7633293838960002,2.8,Needs Attention,4.333333333333333,0.4444444444444444,1.0
U0431,churned,5,Passive Explorers,0.24049096699182382,0.2889111556446226,0.0,0.0,0.3743044140715888,0.8301735049112887,3.4,Promising,2.5,0.3333333333333333,0.0
U0432,paid,5,Passive Explorers,0.4372766243474533,0.12725450901803606,0.0,0.0,0.46358409703301734,0.42699572751918763,2.0,At Risk,1.1506849315068493,0.0273972602739726,0.0
U0433,trial,4,Engaged Socialites,0.1721414301245943,0.8453573814295258,1.0,1.0,0.39479558367671674,0.7562896100103498,1.9,Lost,0.28125,0.09375,1.0
U0434,trial,1,Social Gamifiers,0.35252949235425524,0.8780895123580494,1.0,1.0,0.39456891310711306,0.6182695386300001,3.0,Promising,0.6097560975609756,0.024390243902439025,1.0
U0435,paid,1,Social Gamifiers,0.45908985797641316,0.9124916499665998,1.0,1.0,0.6267238597044275,0.396886510746067,3.1,Promising,0.6447368421052632,0.039473684210526314,1.0
U0436,trial,2,Casual Solo Users,0.16730757551966488,0.6336005344021376,0.0,1.0,0.4931510961998904,0.8528069440499031,3.4,Promising,1.5,0.625,0.5
U0437,churned,1,Social Gamifiers,0.29129177049527116,0.9686038744154977,1.0,1.0,0.701188144078419,0.5103313206815607,3.8,Potential Loyalist,0.6666666666666666,0.05555555555555555,1.0
U0438,paid,2,Casual Solo Users,0.2833491359242966,0.6329325317301269,0.0,1.0,0.7497864643143966,0.5916926461049965,3.3000000000000003,Promising,0.5,0.16,0.5
U0439,trial,4,Engaged Socialites,0.2651133796321183,0.47294589178356716,1.0,0.0,0.5014103112592226,0.5685915466888141,2.8,Needs Attention,0.4838709677419355,0.06451612903225806,0.5
U0440,trial,2,Casual Solo Users,0.19935274780090026,0.3740814963259853,0.0,1.0,0.45160958621362574,0.5186862236598853,1.4000000000000001,Lost,0.3333333333333333,0.03571428571428571,0.5
U0441,inactive,4,Engaged Socialites,0.28492123130096925,0.4311957247828991,1.0,0.0,0.3596601442585546,0.5694727931343121,2.1,At Risk,0.5645161290322581,0.016129032258064516,0.5
U0442,trial,3,Core Feature Fans,0.571629562530248,0.22845691382765532,0.0,0.0,0.3175954906066815,0.627235028439298,4.7,Champions,18.0,0.2857142857142857,0.0
U0443,trial,5,Passive Explorers,0.26147729335887177,0.047428189712758854,0.0,0.0,0.49124841443186,0.5111987303676556,1.0,Lost,0.44,0.06666666666666667,0.0
U0444,churned,5,Passive Explorers,0.2903560231331741,0.31295925183700735,0.0,0.0,0.6904873417246478,0.4683395776094572,2.6,Needs Attention,0.3333333333333333,0.023809523809523808,0.0
U0445,inactive,2,Casual Solo Users,0.367737454874562,0.6332665330661323,0.0,1.0,0.795813349545533,0.4219107185646245,3.0,Promising,0.4375,0.075,0.5
U0446,inactive,5,Passive Explorers,0.2974450361500769,0.17034068136272543,0.0,0.0,0.28157663641890524,0.800256382565273,3.1999999999999997,Promising,6.0,0.75,0.0
U0447,churned,2,Casual Solo Users,0.30165136233522744,0.6426185704742818,0.0,1.0,0.4946784955679149,0.780711310258438,3.4,Promising,3.0,0.8333333333333334,0.5
U0448,trial,3,Core Feature Fans,0.48521850653059073,0.3162992651970608,0.0,0.0,0.5964490779311432,0.46206038544334765,4.1,Loyal,1.2413793103448276,0.034482758620689655,0.0
U0449,trial,2,Casual Solo Users,0.23384626403410927,0.22712090848363395,0.0,0.0,0.37243926054355897,0.7660752203029386,2.9,Needs Attention,1.0909090909090908,0.09090909090909091,0.0
U0450,churned,5,Passive Explorers,0.4218066196956091,0.018704074816299265,0.0,0.0,0.2790037002844641,0.6235117728634856,2.4,At Risk,1.9230769230769231,0.19230769230769232,0.0
